layers,activation,batch_size,epoch,loss,mae,root_mean_squared_error,r2_score,val_loss,val_mae,val_root_mean_squared_error,val_r2_score,loss_mean,mae_mean,root_mean_squared_error_mean,r2_score_mean,val_loss_mean,val_mae_mean,val_root_mean_squared_error_mean,val_r2_score_mean
[16],prelu,32,48,0.00042570128305175907,0.0017317811135412438,0.0027771266361426997,0.012837957490265296,0.0022001069451751797,0.0038851748675334183,0.013805110190362258,0.022216810038026964,0.030560751110315237,0.2694505584239958,0.38104651451110816,0.4793242335319519,0.029546915888786263,0.27094200611114483,0.37438229799270606,0.4958366513252258
[16],prelu,32,49,0.00034422872817674576,0.0015126979739189116,0.0022574999918628757,0.012538982906322445,0.0021728120468565,0.00759727440653593,0.013793985890660906,0.034800415253761964,0.03049589306116098,0.2689046716690061,0.3806678509712217,0.4803570508956909,0.02912143796682352,0.26663002252578716,0.37170205593109107,0.5024512648582459
[16],prelu,32,50,0.0002484449656100213,0.0016985655824409568,0.0016048096606413203,0.00926418668841582,0.001883053425366533,0.005550941221671627,0.011946774874471527,0.02148840586459642,0.03043892920017236,0.26908313155174235,0.38033728837966896,0.48130695819854735,0.029114575535058917,0.26767864108085615,0.3717146301269529,0.5029050469398498
[16],prelu,32,51,0.0002736168460140415,0.001061562344032483,0.0018102901068858183,0.013586047179978338,0.0016104022189830773,0.0034995249138052,0.010231519191103992,0.02567998304157959,0.03037717446684828,0.26899797320365887,0.37997634887695286,0.4822168231010437,0.02898697078227992,0.26711109995841964,0.37096303224563576,0.5046415567398072
[16],prelu,32,52,0.00027013527396132147,0.0014021014563209689,0.0017535887351196634,0.011482755587271947,0.0023565098368050416,0.004973654686272408,0.01481729991522644,0.025751553980126088,0.030321588814258497,0.26907361507415756,0.37962610960006693,0.48321009874343873,0.029407959580421382,0.27017771959304787,0.373577399253845,0.49794692993164064
[16],prelu,32,53,0.00019608229621833186,0.0009861380199481461,0.0012790024407795617,0.009718171115001664,0.0021185221580054454,0.004958247301389149,0.013383180301588625,0.026458885368837833,0.030385686457157057,0.26882013559341417,0.3800719928741453,0.4820209860801697,0.029276107996702116,0.268258363008499,0.3727884221076963,0.4999285936355591
[16],prelu,32,54,0.00027297246838634687,0.001310449520897519,0.0017763669959990817,0.00937299959982537,0.002682598521267408,0.008380150969570416,0.016879264424990704,0.03105963897871451,0.030472736209630903,0.26906533956527695,0.3806446051597593,0.48046873807907103,0.029166000634431782,0.26740844249725326,0.37199839353561376,0.5021049022674561
[16],prelu,32,55,0.00033771671900716864,0.0013675193145826826,0.002166639012105561,0.015138767920044751,0.0018583906039900248,0.009416196997796032,0.011831387784805684,0.027162156729926154,0.03049457475543014,0.26914306282997114,0.3807895803451536,0.47996885776519777,0.029057842791080417,0.26660941243171676,0.37149189233779883,0.5032496809959411
[16],prelu,32,56,0.00035049062944064323,0.001536897690247894,0.002273068589704542,0.008492196902185018,0.001898370403580721,0.008017010947472843,0.012124241181632295,0.028026020356801812,0.03022114455699914,0.2683449769020079,0.3790832662582395,0.4847392916679382,0.0288551625609397,0.2666877114772795,0.3701698422431944,0.5067535638809204
[16],prelu,32,57,0.00031635917372916506,0.001178255889178143,0.002042717574217267,0.010405839249062252,0.002488172723154278,0.0064057678456745865,0.01577082169586539,0.02977007265922797,0.03020144015550606,0.26802190661430336,0.3789663791656492,0.4850254416465759,0.028868706822395278,0.26443616151809674,0.37016412019729594,0.5069603800773621
[16],prelu,32,58,0.0003284276390137627,0.0012369880157320685,0.0020828132201999665,0.009317621983844677,0.0026407197661521276,0.006799387836332814,0.016723303254001343,0.02994301088747975,0.030342201143503122,0.269090151786804,0.3798760914802549,0.482568097114563,0.028818775713443677,0.26296919345855696,0.3698413538932798,0.5078964591026306
